Getting out of bed	2
tail bone nerve pain	2
Ear CSF Pressure	2
Ankle pain left	2
acid refux	2
sensetivity to smell	2
Heavy arm (r) 	2
guilty	2
Feeling overwhelmed	2
Need for Validation	2
Body Temperature Fluctuations	2
dislocations and subluxations 	2
Cancer pain	2
Night waking	2
Jelly leg /trembling	2
walker use	2
mensen smerte rygg	2
Fibromylagia 	2
burning pain back of neck	2
Shaking/Teeth Chattering	2
excessive mucus	2
ears popping	2
needle in eye	2
pain in ovary	2
Scalp Pain 	2
Knot	2
Toe pain right	2
Slept Poorly	2
post exertion malaise	2
sublaxations	2
electric tingling pain	2
hypersensitivity - light	2
Migraines 	2
Facial pain/stiffness	2
Asthma flare 	2
Morning Depression	2
Diahrrea	2
bed bound	2
swollen labia	2
Anxious thoughts	2
cranial pressure	2
red and hot skin	2
petechiae	2
burning neck and shoulders	2
l ow oxygen to brain	2
very active	2
Tingling/numbess	2
thyroid problems	2
gastroentestinal pain	2
Wound Drainage 	2
right body pain	2
insulin resistance	2
nerve tension 	2
musculoskeletal pain	2
right side hemiplegia	2
burning arms	2
slow brain	2
Face twitching	2
posture	2
kramp	2
Swollen parotid gland	2
nerve 	2
face swelling	2
spider web sensation on face	2
tingling in arms and legs	2
reynauds 	2
Shoulder pain right	2
Jumbled thoughts	2
early waking	2
Formication (feeling of bugs on skin)	2
Abdominal tremors	2
spaced out 	2
PERENNIAL LESIONS	2
severe weakness	2
Tingling 	2
mild sore throat, skin of throat inside sore	2
red and irritated eyes	2
food restriction	2
bladder and kidney spasms 	2
leg aches	2
Bouncy 	2
"Heart ""flutter"""	2
finger weakness	2
Scratchy dry tissues	2
vague	2
attempting to vomit	2
brain swelling feeling	2
Uterine pain	2
left face	2
inner over-heating	2
trouble formulating verbal words	2
Mid back pain 	2
widespread pain 	2
Snot Drainage	2
hip flexor pain	2
pain in fingers on left hand	2
Depth perception	2
scars	2
Tingling arm rightside	2
Neck crackles	2
right armpit pain	2
ride side pain 	2
allergy symtoms	2
visual hallucinations 	2
Tender to Touch	2
Shoulder pain left	2
blinking frequently 	2
Head Throbbing	2
sacro-illiac pain	2
Bleeding tonsils	2
left hand pain 	2
Oxygen Starvation	2
hip movement & pain	2
unable 	2
Belly discomfort	2
PERENNIAL ITCHING	2
pins and needles arm	2
Knee crepitus	2
right side hurts	2
change of sensation	2
Eye Dropping	2
cervical spine pain	2
crps	2
eyes	2
Frustration 	2
nusea	2
Painful,  wakeful sleep	2
weird taste in mouth	2
Difficulty breathing through nose	2
Unable to walk	2
edema lower legs	2
Left side tingling	2
Lightheadedness on Standing	2
Infertility	2
visual	2
esophageal spasm	2
sensetivity to noise	2
social avoidance	2
night time vision loss	2
Nasea	2
anaphlaxis	2
left side pain 	2
Sore but walking	2
hormones	2
Fuzzy brain	2
Light-headedness	2
tingling in hips	2
aggressiveness	2
sharp pain in abdomin	2
urinary tract infection	2
swollen colon	2
Fearful	2
diplopia	2
right knee buckling	2
Copralalia	2
burning mouth syndrome	2
muscle shaking in upper body 	2
patchy skin	2
Loss of Short Term Memory	2
Crashing	2
lost appetite	2
Right Shoulder Dislocation 	2
weather sentivity	2
viral symptoms	2
Wound Site Pain	2
weak lungs	2
shakey	2
stiff neck 	2
phlebitis	2
temperature dysregulation 	2
articulation pain	2
Tremor in Hand	2
Breathing Difficulties	2
Perfectionism	2
endometriosis	2
heat intolerance 	2
stalker	2
Waking up at night	2
collapsing 	2
Body Memories	2
IC/Bladder Pain	2
Gut cramping	2
muscular soreness	2
arythmias	2
soft tissue pain	2
Piriformis pain	2
pain on inhalation	2
pain urinating	2
joint tightness	2
Length of sleep	2
Plantar facitis	2
heat rash	2
Foot pain right	2
left hand weakness and pain when typing	2
Struggle to Focus / Solve Task/Learn	2
neck/jaw discomfort	2
throat thing 	2
bone pa	2
eyesight aura	2
Stomach Pain and Diarrhoea 	2
endo pain	2
Wrist pain left	2
Disoriented	2
salt cravings	2
skin allergies	2
Difficulty breathing / Pressure on chest	2
sensativity to light	2
burning/dry eyes	2
sensativity to sound	2
Bleeding 	2
purple coloring eyes	2
righr abdomen pain	2
high pulse 	2
Right knee stiffness	2
Dental pain	2
achy muscles	2
severe dry mouth	2
feet numbness	2
Word incorrect & unrelated to topic	2
Joint dislocation 	2
Postural Orthostatic Tachycardia 	2
bronchiectasis	2
Inability to empty bowel	2
tight legs	2
low oxygen	2
abdominal muscle pain	2
Workout head ache	2
Night sweats acid	2
nose itch	2
muscular pain	2
right toe pain 	2
Wrist pain right	2
cyst symptoms 	2
Neck Stiffness/Pain	2
Left Kidney Pain	2
tingling in arm	2
bruising 	2
bloating or inflammation	2
Bleed	2
jammed fingers	2
Ice pick headaches	2
sour skin	2
pain on both sides 	2
thick or furry lung feeling	2
Pins & needles in arms & hands	2
Leg Weakness    	2
nasal stuffiness (right)	2
not hungry	2
douleur abdominale/diarrhée	2
hot and cold	2
Hip Joints Stiff &/or with Pain	2
Repetitive thoughts/Earworms	2
Panic attacks 	2
runny blocked nose	2
Crohn's disease	2
near-syncope	2
Weakness in shoulders, arms + hands	2
Numbness foot	2
top/front of left shoulder	2
wide spread pain	2
excessive worrying	2
Numbness scalp	2
Wakefulness	2
retinal persistency	2
Runny Nose 	2
backache	2
Sensitive anus, raw	2
quick tremor	2
legs stiff	2
ear feels numb or like water in it	2
swollen painful ankle	2
Morning Mood	2
neurogenic bladder	2
randomly roving pain	2
Spinal stiffness - cogging	2
scabbing	2
pressure in back of head	2
right hip sublux	2
swelling of	2
TMD jaw pain	2
Burning sensation in arms	2
pseudoseizures	2
Back/Spine Pain 	2
brain moving feeling 	2
cervical instability	2
moo	2
Capacity to Read	2
rib cage pa	2
cognative impairment	2
Chest pains	2
Behavior disorder	2
lupus fog	2
Pain in between shoulders	2
red itchy eyes	2
hair pulling 	2
nausea GP	2
stomach pains	2
thyroid swelling	2
throat hurts	2
irritable/angry	2
constant migraine	2
burning middle back pain	2
dyskinesia	2
Hypnic jerk	2
inflamation	2
overspending	2
PERENNIAL RUBBERBAND PULLING	2
Inability to Complete Sentences	2
motility	2
lower abdominal bloat	2
jitters	2
coldness	2
Lhermitte's Sign	2
occipital neuralgia headaches	2
myelopathy	2
Skipped heartbeats	2
scalene muscle tension	2
stabbing pain center of back	2
Pain in Arm	2
chest flutter	2
proprioception	2
Edema in extremities	2
PVC's	2
Urgency to urinate	2
nose pain	2
Touch headache	2
rib swelling	2
Joint pain, swelling, stiffness	2
vomissement	2
Shooting stars -eyes	2
Insomnia last night	2
woozy	2
thick mucus	2
swollen knuckles	2
No Appetite-desire to eat	2
Nightsweats	2
phantom smell	2
trichotillomania	2
eye weakness	2
costcochondritis	2
pulse rate above 80	2
abdominal tingling	2
parotid gland pain	2
Blood in poo	2
menory	2
flushing face	2
eyelid swelling	2
weakness in legs 	2
Hypersensitivity to touch	2
menstrual irregularities	2
Tingling - Arms & Legs	2
Right side pain 	2
Toss and Turn	2
Bronchospasms	2
fattigue	2
hearing problems	2
swollen stomach	2
tirdness	2
pain joint	2
sphincter of oti 	2
scalp rash	2
Word Finding	2
cane use	2
work	2
tingling in face	2
excessive sleepiness	2
itch all over	2
difficulty deciding	2
legs throbbing	2
Neck Stiff / Pain	2
possessive	2
eyes blurry	2
Mouth swelling	2
rt arm pain	2
Am congestion	2
nausea	2
Intestinal cramping	2
small hand tremors	2
Painful joints	2
lightheaded 	2
andominal cramps	2
brain exhaustion	2
paingry	2
Activity cancelled	2
DIFFICULTY WALKING 	2
conjunctivitis	2
left groin pain	2
Fuzzy Nerve feeling - RS head	2
Burning Sensation on Epidermis	2
edema feet	2
Joint looseness	2
colostomy problems 	2
fast heartbeat	2
Blood Shunting	2
sternum tightness	2
jaw movement	2
deep pain	2
shoulder pain in joint	2
Drop attacks	2
chronic nausea	2
blank 	2
muscle aches 	2
Thirsty / Dry Mouth	2
Squeezing neck veins	2
Right scapula pain	2
isolation or loneliness	2
short tempered	2
Finger bumps	2
flu symptoms	2
tension headaches	2
left back throbbing	2
genital lesions	2
sensive skin	2
Fibromyalgia Pain	2
slurring	2
hyperrhidosis	2
PERENNIAL STINGING/NEEDLES	2
hypothyroid	2
Toe pain left	2
inflamation face & neck	2
Lack of self-care	2
Pain (shoulders, wrists)	2
Hot feet	2
joint p	2
muscle headache	2
tingling lower back	2
numbness in leg/foot	2
Thorocolumbar pain	2
annoyed	2
inappropriate sinus tachycardia 	2
cracking joints	2
Gagging/retching	2
Ankle pain right	2
Pain [6-10]	2
Joint Subluxations	2
Knee catching/popping	2
Swollen breast	2
Pain in Extremities	2
Num. Isalgy	2
pain entire body	2
rash 	2
run down, flu like	2
weakness after eating	2
stomach issues	2
Brain chills	2
Tingling fingers/toes	2
panick attack	2
tingling in legs 	2
vaginal ulcer	2
Negative headspace	2
Getting stuck	2
Lips/Tongue/Throat Swelling	2
IT band pain	2
low self esteem	2
congestion/mucus 	2
manic attacks	2
in a wave 	2
collarbone pain	2
 dislocations	2
full body cramping	2
Oily skin	2
belligerent	2
mood disorder	2
acute injury	2
Mouth sensitivity	2
Cognitive overload	2
soft stools	2
hypertonicity	2
Ataxic gait	2
Over Heat	2
High urine output	2
Bladder fullness	2
right nose eye jaw ear tooth	2
Malnutrition	2
right side weakness	2
Capacity to Watch TV /Movie	2
tingling legs	2
physical state	1
numb toe	1
crawly skin	1
Rib and mid back pain	1
face slide	1
itchy ankles	1
lower left abdo pain	1
Dizziness upon Standing	1
knee 	1
artrose ny plass	1
inability to function	1
Hair twirling	1
chapped lips 	1
Myalgia in shoulders	1
bowel ache	1
body stiffness 1+hr	1
Leg tiredness	1
Excessive gas	1
Bloating.	1
sharp leg pain	1
hips	1
Spinal Stenosis	1
ear aches	1
Glitching	1
fatigue after eating	1
Stomach pain and cramps	1
Shoulder Dislocation	1
Bath Required	1
osteoarthritis 	1
pelvic tightness	1
Deafness	1
extreme sleepiness	1
eyelid infection	1
Left Toe Lock Pain	1
pain in outer knee	1
hepatomegaly	1
Ear whooshing in both ears with squinting	1
extremely active	1
colon mucus	1
pain in lower pelvic area	1
Migraine induced diarrhea	1
temple pain	1
sf füse	1
Spliting	1
getting in touch with people	1
Tight mid/lower back	1
Depression - Isolation	1
Fluid intake (impaired)	1
Achilles pain (left)	1
Eyelid red	1
cervical	1
Suidical thoughts	1
left arm tingling	1
MS Hug 	1
itchy trunk	1
joint weakness 	1
Lump on back of head	1
lid swelling	1
Appetite Low	1
difficulty leaving home	1
self blame	1
hot flashes 	1
Tight Trachea	1
loss of appetite	1
burning sensation legs	1
Neuropathy in the feet	1
Dislocation L Ankle.	1
Skin aching	1
Migraine induced sound sensitivity	1
Left side numbness	1
mitrovalve prolapse	1
dark mucus	1
Achilles tightness left	1
Frequent Urination 	1
severe  weakness 	1
tingling in fingers	1
Missing time	1
Wooziness	1
Stumbling	1
hungry often	1
bottom dysphoria	1
vaginal cramps	1
hurts to breathe	1
tumors	1
burning right lower shin	1
Focusing Difficulty	1
Ovary/Uterus pain	1
Eyes blacking out	1
difficulty standing too long	1
Flu like body aches	1
impact	1
double vision 	1
RA Rumatiod Arthritis	1
excessive stool	1
Bradycardia 	1
upset acidic feeling belly	1
Anal leakage	1
Painful muscles	1
fuzzy eyesight	1
Dislocation R Hip.	1
skin patches	1
Dry skin, brittle nails, loosing hair	1
Disinterest in enjoyable activities	1
weakness leg	1
post-menstrual pain	1
dry skin face	1
burning pain or sensation	1
Bad Tachycardia	1
Balance Difficulty	1
Night Terror	1
irregular bowels	1
 sore stomach	1
left sided face pain	1
tvt vaginal pain	1
eye puffy dry 	1
Joint tenderness	1
itchy bumps	1
Abdo 	1
Depression - Anhedonia	1
Dislocation R Wrist.	1
Flatulence/Belching	1
writing inability	1
thigh twitch	1
ribs	1
back pain stomach cramps	1
schouder-/nekpijn	1
asleep	1
feeling good	1
finger joint swelling	1
urgent stool	1
pectoral pain	1
burning sensation in lungs	1
leg pain	1
ute cramps	1
good nights sleep	1
Heart aching with missing someone	1
uti/irritation	1
Fuzzy Nerve feeling - RS Leg 	1
hip bustitis	1
jaw pain (right)	1
tingling in shoulder blade	1
loss of corneal reflex	1
numbness on left side	1
Narcoleptic episode	1
sacroiliac joint 	1
Weakness in legs	1
too tired to function	1
stomach pian lower left quadrant	1
mild depression	1
tingling muscles	1
decreased ROM in finger	1
Timgling & Numbness of limbs	1
radiating leg pain	1
Accelerated heart rate	1
weak left side	1
back cramps	1
General Aches (all over)	1
lack of coordination	1
pancreatic pain upper quadrant 	1
weakness legs	1
medium flow 	1
Mixed State	1
pain in back	1
dfficulty staying awake	1
airway restriction	1
Sleep Anxiety	1
vision disturbances	1
throat bubble	1
overactivity	1
Loss of Apetite	1
Daytime back pain	1
type 2 diabetes	1
high blood pessure	1
rash on chin	1
perineum pain	1
postnadal drip	1
Carpal Tunnel Right	1
joint bleeds	1
The Shakes	1
ankle and calf inflamation	1
wounds	1
hand & feet movements	1
Headache (pressure/tension)	1
invasive thoughts	1
immunosupression	1
femoral nerve pain	1
Random nausea	1
Pain affecting sleep	1
anderes	1
jambe	1
Noon Mood	1
Abdominal muscle cramps	1
visual changes	1
pain in fingers	1
💩 needing wet wipes	1
numbness right hand/arm	1
manic	1
slow reaction time	1
self doubt	1
tight chest 	1
low back pain - all across	1
Traumatic Memory Triggered	1
Morning back pain	1
Stress Rash	1
Joint locking	1
muscle spasm sh	1
Food Intolerances	1
Low basal body temperature	1
strained breathing 	1
Cognitive problems	1
mensensmerte mage	1
pseudoseizure	1
Sense of self	1
bee sting sensation	1
blackheads	1
sore back	1
Muscle Tightness 	1
Joints giving out	1
Tooth loss	1
Yuck tum	1
Angry hungries	1
pain in butt 	1
blood taste	1
Eye Numbness	1
headache - sinuses (congested?) 	1
Body sores	1
Triggered Fight/flight	1
Long sleep time	1
Sudden chills	1
Sjogren's	1
Scared	1
Burning Muscular Ache	1
dislocations/subluxations 	1
Blood mucus in poo	1
hands hurting	1
Right hand cramping	1
sharp pain with aura	1
red knuckles	1
nerve pain right	1
head burn	1
random joint pains	1
General weakness/malaise	1
Moderate	1
back muscle spasm	1
Migraine.	1
Joint dislocation/subluxation	1
hot hands and feet	1
bed wetting	1
strange feeling i. head	1
burnt out	1
Rapid heart beat	1
finger numbness	1
Double vision left eye	1
digestive pain	1
Fuzzy Nerve feeling - LS Buttock	1
elecricity sensation in upper legs left side	1
numbness in left forearm	1
Muscle pain and soreness	1
medication compliance	1
astigmatism 	1
Joints Pop	1
Right forearm sensitivity	1
Low back pain and stiffness	1
Stom	1
Right hand numb	1
chest fluttering	1
Digestive problems	1
Difficulty with understanding	1
gringing knees	1
fingers pain	1
Lower back ache	1
Fluid in abdomen	1
walking dragging leg	1
Hot Needles 	1
general illness	1
Gas Pain 	1
ear pressurization	1
tightness in lungs	1
Whole Body Aches	1
burning &  pain in left hand fingers	1
Repetitiveness	1
Rib Dislocation	1
Down-hearted	1
urinary spams	1
new food	1
faecal incompetence	1
Hemionopsia	1
Abd	1
humidity intolerance	1
zu fester stuhlgang	1
vaginal burning	1
pain in muscles 	1
Scalp inflammation	1
FibroFog	1
Napping	1
Headache (Temporal)	1
uncoordinated swallowing	1
Left Ankle Tendonitis	1
Ringing in the Ears	1
pain in jaw	1
IcyHot blood	1
Polymorphic light eruption	1
gi ulcers	1
worrying fingers	1
burning eyes 	1
whole limb pain	1
Left Ear Pain w/headache	1
Back discomfort	1
Right wrist stiffness	1
Normal	1
walking	1
rash on neck	1
rib spasm	1
Tired 	1
itchy legs 	1
loss of vision right eye	1
Trapezius (upper) pain - left	1
Slow Brain Function	1
dolor	1
normal bowel movement 	1
self harm urge	1
Right neck tightness	1
Flake	1
Itchy.	1
shallow breathing 	1
words muddled 	1
Joint Pain Ankle Wrist	1
Occular Migrain	1
teeth clen	1
back pain	1
Right side eye, ear and neck pain	1
isolating	1
acute sharp knee pain	1
shopping	1
cant walk straigh unbalanced confused	1
Lymph nodes soreness	1
Painful periods	1
Excessive sleeping	1
Arm discoloration	1
back headache	1
Right Hip Pain.	1
SI Joint pain - left	1
Headache right side	1
Self destructive thoughts	1
Müdigkeit 	1
Eczema, Chest	1
ankle subluxation	1
mouth/	1
crawling sensations	1
idées noires	1
Pressure Points	1
Frequent urinating	1
bilateral finger/hand pain 	1
lack of apetite	1
TMJ Left Clicking	1
hands swollen 	1
Excessive saliva	1
smelly gas	1
tingly/numb arms 	1
balance with walking	1
Tachycardia.	1
Migraine induced light sensitivity	1
Dull stomach pains	1
sick in mouth 	1
Pain under right shoulder blade	1
feeling of thrones	1
leg pain, cramping	1
Skin crawling	1
 finger swelling	1
Numbness or Tingling sensation in Face, Tongue and Lips	1
BloodSugar Issues	1
clavical 	1
Wrist/Finger pain	1
arm tremor	1
chronic pain and nausea 	1
tooth pain	1
Warm rush	1
sublexed	1
Outer hip pain	1
Atypical Face Pain	1
feeling distant 	1
G.I. pain	1
unable to urinate	1
Calsinosis	1
Tong Ulcers	1
calf cramps	1
Impaired Nasal Flow 	1
Shifted Ribcage.	1
Cervicogenic Headache	1
Heavy Feeling	1
Diarrhoea/loss of bowel control	1
anxiety level	1
Right Hand Pain 	1
brain burning	1
 dry eyes	1
Blood 	1
feeling like fainting	1
Stiff 	1
Anal Fissures 	1
mind clutter	1
Chest/back pain	1
Multiple BMs a Day	1
hotness	1
dont feel well 	1
achy bruise pain all over body	1
pain with orgasm/sexual stimulation	1
livido reticularus	1
veins popping out	1
Gilbert's syndrome 	1
joint pain wrists	1
Tired Legs	1
low fever	1
skin bumps	1
automatic behavior	1
strep	1
skin blisters	1
Flank pain 	1
Hoshimotos	1
sharp pain behind right ear	1
General allergy 	1
Cognitive Fits	1
lower body muscle pain	1
joint stickiness	1
basal body temp	1
Blood in stools	1
ornery 	1
earache 	1
pain after eatin	1
leg tingling 	1
joint pa	1
bowel spasms	1
Clenching/Grinding Teeth 	1
accident (loss of control??)	1
Red Cheek Spots	1
knee joints	1
painful lymph nodes	1
Twinges pain	1
overslept	1
Bone Pain Left Shoulder	1
ankle/foot pain	1
Sensory Symtoms	1
Idiopathic Skin Lesions	1
trapezius spasm	1
swollen lymph gland	1
chronic insomnia	1
confusional arousal	1
heart waves	1
rugpijn	1
Clumsiness right hand	1
Chronic Angioedema	1
Left side face numbness	1
high interchranial pressure	1
ankle inflammation 	1
Passing mucous	1
numbness/tingling 	1
autoimmune dieases 	1
Arm Trimors	1
sharp pain in right eye	1
achy knees	1
Sore ribcage	1
teeth chattering	1
Finger ulcers	1
Joint soreness	1
bad blood circulation	1
fear/anxiety	1
Cataracts	1
Very	1
unrefreshin sleep	1
Day sweats/chills	1
Dislocated Rib Pain	1
chronic vomiting 	1
lesions in T- spine 	1
Chewing Difficulty	1
word block	1
Compulsively Scratching Scalp	1
focusing difficulty with small print	1
Cold fever	1
Reaction to spicy foods	1
stomach ulcer	1
Right Toe Lock and Pain	1
unconsciousness 	1
Burning Between Shoulderblades	1
Right knuckle pain 	1
extreme emotions	1
loss of limb use	1
left side weakness	1
Mental Exhaustion	1
Increased pain sensitivity	1
swellings 	1
lack of vitamin d and b12	1
knee pain left 	1
numbness in mid spine 	1
Left Ankle Pain.	1
alcohol sensitivity	1
wrist spasm	1
Weird swollen painlike body sensation	1
facial prickly feeling	1
Prodromal Sensations	1
Out of the house/running errands	1
High sitting HR	1
want to vomit	1
burning left lower shin	1
pain on urination	1
PM drainage from ears waking me up	1
HIV	1
finger joint pain 	1
tympanites	1
Right side face numb	1
popping joints 	1
heel numbess	1
blacking out 	1
pots rash	1
autonomic crash	1
sweaty	1
Dry nassl pathway	1
Emotional 	1
stuffed nose	1
Mindful eating	1
Simple Partial Seizure	1
Skin burning	1
poor immune system	1
Constsnt Headache	1
body temperture regulation	1
Motion sensitivity	1
Narco Spells	1
Pain in lowe back	1
Tight Forearms	1
Trigger point soreness shoulders	1
telangiectasia	1
Noise sensitivity 	1
Right face tingling	1
Wrist Dislocation	1
Dry nose	1
Food cravings 	1
severe shoulder pain, unable to use arm(s)	1
Left-side pelvic pain	1
Fibrotic dysolasia hip	1
autonomic dysreflexia	1
ravenous	1
Blurred vision/floaters	1
Aching under right armpit	1
Overwhelmed mentally	1
Anal discharge	1
left leg tingling	1
Pelvic bloating	1
jumpy legs	1
epigastric	1
Erection problems	1
Neuralgia 	1
Blunted affect	1
Dental breakage	1
rumination	1
leg stiffness	1
Muscle pains, aches and soreness	1
pain while urinating	1
acute pain behind left knee	1
lifting arms	1
thyroid goiter	1
selling rt foot	1
other	1
right arm warmth 	1
COPD	1
weasing	1
Low Appetite.	1
Ear/Gland Pain	1
falling down	1
navel and breast hair	1
Emptiness	1
burning & pain feet	1
no desire to function	1
upper left abdominal pain	1
left hand thumb	1
angry	1
bottom of feet	1
Tongue pain	1
Foot Numbness	1
hip pain (right)	1
 upper back pain	1
self confident	1
Myclonic Jerks	1
itchy face 	1
feeling of skin burning 	1
Numbness calf	1
Middle Back Pain.	1
Chiropractic Issue	1
heal pain	1
right foot pain 	1
Craving red meat	1
itchiness on face	1
shooting pain in groin	1
nasal congestion	1
Allergy headache	1
lower stomach pain	1
Nocturnal Seizure	1
slow wound healing	1
Jaw swelling	1
Indecision	1
itchy skin 	1
Achilles tightness right	1
Defiance	1
stiff back ribs	1
clicky hips	1
Weeping skin	1
gurgling in colon	1
Nihilism	1
feeling the Thyroid	1
early morning waking	1
Nerve/Body Pain	1
ghost poop	1
bulging discs	1
Side cramps	1
sharp pain in leg	1
stuffy head	1
muscle spasm upper back	1
Stikninger	1
bras	1
throbbing feeling	1
calves and feet feel so heavy and swollem	1
forhead pain	1
Rib & Chest Pain / Shortness of Breath	1
Left hand numb 	1
hyperglycemia	1
forgwt	1
rod pain - top right	1
Eye Itchiness	1
Farting	1
Tingling in Bum & Thighs	1
Heat Sensitivity 	1
sharp pain (shooting)	1
Shivers.	1
Toe inflammation	1
Itchy hand	1
high pulse	1
Frustration with limitations	1
painful passing of stool	1
Jaw pain and stiffness 	1
Munsår	1
Aching wrists	1
heart arrythmia	1
weak hands	1
Pain in Chest (inside of ribcage)	1
Venous Pooling	1
eye swelling 	1
brightened vision	1
organ damage 	1
Foot & Neck Pain	1
Left knuckle pain	1
generalized weakness	1
nourished	1
left shoulder subluxations/instability 	1
Denial/Lie 	1
cold feeling	1
open sores	1
oral thrush 	1
eye tics	1
overall pain levels	1
annoyed easily	1
mastatis	1
Cystic Acne 	1
Fuzzy Nerve feeling - LS head 	1
Tingling in Feet.	1
lower right abdominal pain	1
pruritis itchy	1
Facial Attack	1
very 	1
ovarian cramping	1
Mood drop	1
bruciore stomaco	1
Psychomotoragitation	1
Pain eating 	1
Trip	1
face rash 	1
range of motion	1
dry eyelids	1
amotivation	1
inability to exercise	1
Trigger point soreness neck	1
Ease of Walking	1
left lung pain	1
extreme daytime sleepiness	1
Hand Discoloration	1
Chronic Constipation	1
Skin condition - joins	1
right arm shiny skin 	1
Abscesses	1
clustr adac	1
agitation 	1
left back pain	1
Pass out	1
stomach burning 	1
need for order	1
Sublux R Wrist.	1
Eyelid puffy	1
Little Appitite	1
Absence Seizures	1
nausea, dizzy episode	1
labored clicky swallowing	1
Emotional.	1
engergy level	1
Food	1
joint klicking knee right	1
Pelvic Pain 	1
Hotness in face	1
Shedding	1
underactive bladder	1
heartbeat above 80	1
early menstruation	1
mal de tete	1
discolored stool	1
mid left side back pain	1
Irrational Thoughts.	1
halo vision	1
Lost sleep	1
stiff joint	1
Body Aches.	1
TMJ Right Clicking	1
tight body	1
Pulsating head ache	1
tintelingen	1
sore in mouth	1
loss of muscle control	1
extremely high blood pressure	1
muscle aching	1
Sore stomach	1
face muscles twitch	1
Nauseous	1
edema thighs	1
left hand swealling	1
irregular heart rate	1
Chronic Nerve Damage	1
yellowing of skin	1
less sleep	1
Pirufourmus Pain	1
Palpatations 	1
Crying Spell	1
neck and shoulder pain - left	1
out of body	1
Not listening	1
bv	1
Craving salty food	1
neurologic symptoms	1
stiff hips	1
low white blood cell	1
sulphur burps	1
Heartbeat tinnitus	1
ocular migraine	1
iron deficency	1
fingernail lines	1
muscle spasm neck	1
Tender skin	1
Loss of voice	1
Rib instability	1
head/neck pain	1
Foot spasms	1
Scintillating scotoma	1
spasms in legs daytime	1
nerve pain on legs	1
Edema/Puffiness	1
Want to die	1
swollen inguinal lymph nodes	1
Wrist & Hand Pain/Hand Claw	1
tinnitus rumble	1
left arm nerve pain	1
always tired 	1
ballance	1
Right Shoulder Pain.	1
Other joint pain in body	1
loss of vision 	1
PANDAS	1
sclerodactyly	1
muscle fasciculations	1
Lupus rash	1
Tingling down arms	1
Itchy Nose.	1
fistula pain	1
Itchy eyes 	1
can’t regultate tempeture	1
Pain in ribs	1
heavy menstruation	1
day pain/ache	1
Hypersensitive to pain	1
Soooo Much More	1
aches 	1
Sensorimotor mixup - touch invokes involuntary autonomic response (sneeze, cough, cr	1
cracking skin-fingers	1
Chronic Shoulder Pain 	1
body temp problems/swings	1
Right calf stiffness	1
Eye vision changes	1
upper back spasms	1
exhaustion upon waking	1
food bolus impaction	1
burning sensation foot	1
slokdarm	1
hip	1
tight ski	1
Head to Toe Electric Pain	1
feet cracking and painful	1
not very active	1
Ostomy Output	1
Trouble understanding words	1
Wheezing 	1
Tight neck	1
spine pain - right	1
tiredness and fatigue	1
Dislocation L Shoulder.	1
dislocation 	1
explosive 	1
Simple Partial Seizures	1
Urinary incontenence	1
right knee puffy, and uncomfortable 	1
trouble with orgasim	1
burning skin bumps on chest	1
inflamed colon feel	1
dos	1
Lower intestinal discomfort	1
red burning hands	1
mucus cough	1
Good Mood	1
right hand swealling	1
eyebrow changes	1
extremly active	1
Bloated belly 	1
cant walk in straight line	1
sleeping to much	1
balance/walking	1
tinglingin hands	1
Rapid Weight Gain	1
broken sleep	1
Lymph Pain	1
Dripping Nose	1
Sore teeth and bitten cheeks in the morning	1
Morning foot pain	1
fatigue after shower	1
ragade	1
fasciculations	1
diaper rash	1
skin hyperextensibility	1
Eczema, arms	1
swelling around neck	1
Itchy body	1
hard to eat	1
Shoulder Blades.	1
Difficulty using arms	1
Sudden fatigue	1
numbness and tingling right side of body	1
peristomal pain	1
Peripheral Neuropathy Legs	1
Right heel pain	1
ears wont pop	1
aggitation 	1
UTI	1
numbness in fingers and toes	1
Sacrum/Tailbone Pain	1
nose drip	1
Flu-like symptoms	1
Right leg coordination	1
mucus in lungs	1
nervous pain	1
dry skin (eyes)	1
Shocking sensation in back of neck	1
Unable to sit	1
Bloody diarrhea	1
wet the bed 	1
Sjogrens syndtome	1
Morning crusty eye	1
arms hurt	1
Harmful behavior	1
ear discharge	1
ER Visit	1
Left hand coordination & tremors	1
Left Wrist Pain.	1
non verbal	1
Other pain	1
bloating/distention	1
"""period poo"""	1
loss of continence 	1
fogginess	1
Hip pain - left	1
no poop	1
need to takedeep breathes	1
blurriness	1
Misc pain	1
sensitive teeth	1
Head pain 	1
itchy patches	1
cant eat alot 	1
painful swallowing	1
inflammation joints	1
bicep 	1
Dislocation R Ankle.	1
Water consumption	1
Burning Pain (upper back)	1
Cramping and muscle spasms	1
Feet and ankle pain	1
excessive spending	1
Swallowing Difficulties	1
flulike symptoms	1
talkative/oversharing	1
Eyes red and sore 	1
creepy pain in right lung	1
rib sublaxation	1
melancholy	1
Anxiety Attack. 	1
Can't think	1
allergy rash	1
nauesa	1
Morning pain	1
Low Carb Diet	1
irregular heart beat	1
Skin condition - Body	1
postural tachycardia	1
blocked airway	1
psoriasis 	1
no energy	1
not healing from injury	1
upper right abdomen	1
difficult orgasm	1
Right ear pain	1
General Abdominal Pain	1
emo clutter	1
Papules	1
hypermobility syndrome 	1
back burning after urinating	1
Block in Creativity	1
white blood cell count	1
numbness in arms/hands	1
sinus headache 	1
bleary eyes	1
joint pain or stiffness	1
